순번,자치구,X좌표,Y좌표,주소
413,강남구,204066.871172299,546132.806270493,강남구 삼성동 16 대
414,강남구,208874.696873907,543046.041578157,강남구 수서동 708 대
415,강남구,207043.950897229,542682.049479646,강남구 일원동 산28-1임
416,강남구,207122.314176637,542812.172061255,강남구 일원동 173-5임
417,강남구,207265.009837132,542877.44857724,강남구 일원동 714-2 도
418,강남구,207327.347688772,543025.437567088,강남구 일원동 702-4 도
419,강남구,207340.80101263,543047.548084464,강남구 일원동 702-4 도
420,강남구,207054.841419361,542620.48812841,강남구 일원동 714-2 도
421,강남구,204844.454244084,544144.258188364,강남구 대치동 925-6 대
422,강남구,204974.267403835,544230.643796298,강남구 대치동 1011-52 도
423,강남구,204983.956207977,544206.491817556,강남구 대치동 1011-52 도
424,강남구,204686.247139786,544070.823531437,강남구 대치동 924-3 대
425,강남구,204745.807176108,543960.651093203,강남구 대치동 935-38 대
426,강남구,204727.186888398,543963.89572415,강남구 대치동 1011-73 도
427,강남구,204560.318057674,547602.346074607,강남구 청담동 828천
428,강남구,204364.47159407,547655.261614736,강남구 청담동 139-12 도
429,강남구,205952.794790793,543829.130314535,강남구 대치동 511 대
430,강남구,205918.025891548,543920.813400708,강남구 대치동 511 대
431,강남구,203549.597666203,546473.978224662,강남구 논현동 112-21 차
432,강남구,203556.051408825,546468.645829532,강남구 논현동 279-47 도
433,강남구,203555.252074912,546459.218496449,강남구 논현동 279-47 도
434,강남구,203570.653460728,546404.129812806,강남구 논현동 279-70 도
435,강남구,203382.065786712,546299.213226841,강남구 논현동 109-18 대
436,강남구,203351.593565809,546380.675664892,강남구 논현동 103-10 대
437,강남구,203354.032014221,546390.329959521,강남구 논현동 279-66 도
438,강남구,207065.53024776,542601.877854631,강남구 일원동 733 도
439,강남구,204360.247577322,547661.6875365,강남구 청담동 139-12 도
440,강남구,204249.056506588,547688.732285662,강남구 청담동 139-12 도
441,강남구,204243.146400045,547696.096666081,강남구 청담동 139-12 도
442,강남구,203818.984018086,545882.621678901,강남구 삼성동 11 대
443,강남구,203798.398506212,545876.231533828,강남구 논현동 11-5 도
444,강남구,205578.322706595,543967.734045576,강남구 대치동 317-1 도
445,강남구,204803.414576917,544246.884342088,강남구 대치동 1011-73 도
446,강남구,204797.438140417,544238.812466428,강남구 대치동 1011-73 도
447,강남구,203419.41728015,546414.358479971,강남구 논현동 279-66 도
448,강남구,202588.948318533,548135.46164227,강남구 압구정동 477 도
449,강남구,202612.470046448,548135.124193248,강남구 압구정동 477 도
450,강남구,202537.546304417,548118.948009142,강남구 압구정동 477 도
451,강남구,202637.817318003,548066.21965297,강남구 압구정동 462-1 대
452,강남구,202617.910656046,548097.293446971,강남구 압구정동 462-1 대
453,강남구,202626.243641115,548102.117636645,강남구 압구정동 462-1 대
454,강남구,203417.919457582,546239.737851541,강남구 논현동 110-17 대
455,강남구,202651.11163818,548015.260338489,강남구 압구정동 456-1 대
456,강남구,203637.45947437,546318.643365775,강남구 논현동 279-72 도
457,강남구,203660.632006446,546335.413406646,강남구 논현동 279-70 도
458,강남구,203848.30705775,545789.998859956,강남구 삼성동 111-149 도
459,강남구,203842.900934649,545724.938839889,강남구 논현동 279-152 도
460,강남구,203891.248372781,545567.371283284,강남구 역삼동 802-3 도
461,강남구,203904.436744453,545527.612347307,강남구 역삼동 802-12 도
462,강남구,209184.215325257,542447.851565224,강남구 자곡동 302-5 도
463,강남구,202561.593479655,547896.952531205,강남구 압구정동 456 대
464,강남구,203630.470301135,546409.386163192,강남구 논현동 23-4 학
465,강남구,206248.610397383,543079.818468808,강남구 개포동 197-1 도
466,강남구,206176.609056955,543051.013023756,강남구 개포동 197-1 도
467,강남구,206253.110761331,543097.079626825,강남구 개포동 185 대
468,강남구,206296.444312471,543067.407978099,강남구 개포동 197-2 도
469,강남구,204028.913803969,545389.787425342,강남구 삼성동 113-2 대
470,강남구,204031.998672872,545373.143860812,강남구 역삼동 113-2 대
471,강남구,204041.147813213,545692.555136641,강남구 삼성동 172-44 도
472,강남구,204202.204815113,545749.88674459,강남구 삼성동 27-16 대
473,강남구,203231.615251366,545661.37063334,강남구 논현동 260-6 대
474,강남구,203265.985124135,545676.367572222,강남구 논현동 251-4 대
475,강남구,203570.981953234,545282.165072819,강남구 역삼동 277-22 대
476,강남구,203694.681151459,545081.744525118,강남구 역삼동 685-12 대
477,강남구,202668.478597497,547922.382081335,강남구 압구정동 456 대
478,강남구,202675.14963616,547918.33874074,강남구 압구정동 456-1 대
479,강남구,202687.559737391,547914.221153184,강남구 압구정동 475 도
480,강남구,202678.96119196,547904.066424402,강남구 압구정동 458 대
481,강남구,202668.107606049,547908.559305406,강남구 압구정동 475 도
482,강남구,202732.447864189,547927.858905484,강남구 압구정동 475 도
483,강남구,202798.833611003,547946.756995833,강남구 압구정동 475 도
484,강남구,202811.573244741,547943.679633198,강남구 압구정동 475 도
485,강남구,205997.264929208,544629.185485173,강남구 대치동 78-24유
486,강남구,205941.266613026,544646.025526126,강남구 대치동 78-24유
487,강남구,205876.102005321,544752.941575736,강남구 대치동 1012-75 도
488,강남구,203833.131652146,545613.53647873,강남구 역삼동 33-22 대
489,강남구,203539.186078476,545539.414001758,강남구 논현동 265-25 대
490,강남구,202806.604374867,547956.654234084,강남구 압구정동 461 학
491,강남구,202794.731721249,548105.219618378,강남구 압구정동 464-1 대
492,강남구,202874.781208815,547740.003574497,강남구 압구정동 474 도
493,강남구,202850.882982289,547796.546948126,강남구 압구정동 475 도
494,강남구,202833.668423515,547852.058338125,강남구 압구정동 475 도
495,강남구,202876.234530013,543619.954501465,강남구 역삼동 753-8 대
496,강남구,206277.724055603,543843.042031042,강남구 대치동 514-3 대
497,강남구,206332.082759523,543052.460307383,강남구 개포동 197-2 도
498,강남구,206354.152999177,543048.720480399,강남구 개포동 185 대
499,강남구,204449.876326918,545259.432621025,강남구 삼성동 172-88 도
500,강남구,204426.239864027,545260.525161277,강남구 삼성동 172-88 도
501,강남구,205842.549097827,544553.110077831,강남구 대치동 1012-82 도
502,강남구,203548.278105293,545386.179615674,강남구 역삼동 802-15 도
503,강남구,203547.294246564,545394.738733597,강남구 역삼동 802-15 도
504,강남구,203561.778892027,545529.717189507,강남구 논현동 265-24 대
505,강남구,202810.088125681,545775.714572842,강남구 논현동 279-128 도
506,강남구,203449.667746775,544144.670819651,강남구 역삼동 804-30 도
507,강남구,203426.121633832,544135.875697762,강남구 역삼동 803-18 도
508,강남구,203406.131763091,544189.321453006,강남구 역삼동 803-18 도
509,강남구,208052.766394136,542893.751130202,강남구 수서동 산10-1임
510,강남구,207926.354637801,542886.015882281,강남구 수서동 745-4 도
511,강남구,202905.737089605,545522.871231386,강남구 논현동 219 대
512,강남구,204691.317125904,542513.185267837,강남구 포이동 649 대
513,강남구,203572.766776997,544117.58819607,강남구 역삼동 724 대
514,강남구,203582.394525909,544102.567430625,강남구 역삼동 724-2 대
515,강남구,204632.859660449,545513.562438204,강남구 삼성동 172-72 도
516,강남구,205133.140764789,545337.26750353,강남구 삼성동 172-94 도
517,강남구,205142.938894319,545297.50645168,강남구 대치동 1012-13 도
518,강남구,205204.458075748,545319.434159315,강남구 대치동 1012-13 도
519,강남구,205263.457183466,545342.207248034,강남구 대치동 159-9 대
520,강남구,205144.164728402,545146.903494859,강남구 대치동 159-4 도
521,강남구,205196.214005602,545171.897088516,강남구 대치동 1012-27 도
522,강남구,205254.487753394,545193.298178874,강남구 대치동 943-18 도
523,강남구,205313.257671224,545219.147622501,강남구 대치동 1012-28 도
524,강남구,205323.629847682,545212.595158776,강남구 대치동 1012-28 도
525,강남구,203770.206614695,543722.604501159,강남구 역삼동 778-11 대
526,강남구,203747.390141861,543730.098978311,강남구 역삼동 778-2 대
527,강남구,202478.804324671,547732.738622611,강남구 압구정동 453 도
528,강남구,202415.567412278,548079.313034799,강남구 압구정동 477 도
529,강남구,203651.935291492,543811.30334504,강남구 역삼동 807-28 도
530,강남구,203648.864623834,543803.918678486,강남구 역삼동 807-4 도
531,강남구,203637.873766786,543809.394474394,강남구 역삼동 807-28 도
532,강남구,203641.353210372,543818.046754559,강남구 역삼동 807-28 도
533,강남구,205350.928810441,545130.304742159,강남구 대치동 1012-28 도
534,강남구,205431.650639541,545262.671756739,강남구 대치동 159-9 대
535,강남구,205444.69602482,545262.826522165,강남구 대치동 111-8 도
536,강남구,205537.419996681,545301.520986852,강남구 대치동 168-4 대
537,강남구,205542.966879683,545309.424203685,강남구 대치동 168-20 대
538,강남구,205552.41278489,545307.146859214,강남구 대치동 168-19 대
539,강남구,205141.305021616,544920.250264063,강남구 대치동 1011-26 도
540,강남구,205166.644110344,544929.704773636,강남구 대치동 1012-51 도
541,강남구,205177.603529531,544870.275786244,강남구 대치동 956-2 대
542,강남구,204684.247952327,542363.087734633,강남구 포이동 659-1 도
543,강남구,204779.254497296,542425.126652392,강남구 개포동 652 대
544,강남구,204897.148748488,542521.973188024,강남구 개포동 652 대
545,강남구,204900.700444561,542537.63122021,강남구 개포동 652 대
546,강남구,204963.472831612,542168.901337564,강남구 개포동 660-11 도
547,강남구,202317.860548475,547414.182679111,강남구 압구정동 449 대
548,강남구,203362.748533482,542965.943269011,강남구 도곡동 902-87도
549,강남구,203370.550233719,542960.435246773,강남구 도곡동 902-2대
550,강남구,203378.650535396,542872.473652039,강남구 도곡동 909-12도
551,강남구,203542.164961277,542901.312262841,강남구 도곡동 907-49도
552,강남구,203688.121256089,546288.444718333,강남구 삼성동 38-12 대
553,강남구,203706.642237316,546267.501504671,강남구 삼성동 111-114 도
554,강남구,203257.80949658,543509.267877136,강남구 도곡동 792-79 대
555,강남구,203339.202163763,543569.227192642,강남구 역삼동 791-15 대
556,강남구,203317.426349873,543223.792963824,강남구 도곡동 545-22 대
557,강남구,204537.844650357,542973.111370864,강남구 도곡동 467-7 대
558,강남구,203637.379694425,542981.908437216,강남구 도곡동 산181임
559,강남구,203354.40053358,542833.720553783,강남구 도곡동 893-14 도
560,강남구,203426.625764139,542844.867733927,강남구 도곡동 902-63 도
561,강남구,203585.54859802,542872.983917471,강남구 도곡동 산100임
562,강남구,203712.026917981,546247.949776701,강남구 삼성동 8-1 대
563,강남구,203688.226367678,546248.616252733,강남구 논현동 279-92 도
564,강남구,203787.266139808,546206.441768978,강남구 삼성동 111-115 도
565,강남구,203758.435491778,546191.401854331,강남구 삼성동 42 대
566,강남구,203707.735288687,546178.621806382,강남구 논현동 42 대
567,강남구,203754.653175586,546096.278371158,강남구 삼성동 2-12 대
568,강남구,203739.906384694,546073.838687228,강남구 논현동 2 대
569,강남구,203753.680993096,546067.020677835,강남구 삼성동 111-104 도
570,강남구,204613.35994236,543081.34981047,강남구 도곡동 339 도
571,강남구,204604.611473975,543096.629026195,강남구 도곡동 91 학
572,강남구,204583.386843509,543136.965144255,강남구 도곡동 91 학
573,강남구,204667.772021628,542653.185664432,강남구 개포동 468 천
574,강남구,202451.076273339,547412.725973395,강남구 신사동 456 대
575,강남구,202449.078923312,547402.447810783,강남구 신사동 456 대
576,강남구,202446.280943376,547346.444410065,강남구 신사동 456 대
577,강남구,202061.595821344,547084.377037201,강남구 신사동 550-10 도
578,강남구,202056.510052953,547155.653740373,강남구 신사동 549-9 대
579,강남구,202048.88592442,547157.251559102,강남구 신사동 667-14 도
580,강남구,203337.832514541,545583.523732939,강남구 논현동 258 대
